ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
1414132620714431952;2021-09;0.1
5255460548789019114;2021-09;0.12
4095739077267179172;2021-09;0.12
2988042199057874759;2021-09;0.02
1462395707491634845;2021-09;0.12
6721448955097663572;2021-09;0.07
6721448955097663572;2021-09;0.06
4052557282157719526;2021-09;0.12
8684964138237894839;2021-09;0.0
4189705495607963592;2021-09;0.01
3592461881055047578;2021-09;0.04
2307201111381758912;2021-09;0.18
5547032541615425352;2021-09;0.16
7779268298304613772;2021-09;0.16
5574997762710520717;2021-09;0.22666666666666666
7754936094607992857;2021-09;0.12
8829286411654484379;2021-09;0.04
6012031176108922616;2021-09;0.02
8245393384938410770;2021-09;0.01
4660230701075746534;2021-09;0.17
6352592240901579272;2021-09;0.05
7060969657673447359;2021-09;0.1
4512887927067894301;2021-09;0.03
1467843186411742274;2021-09;0.04
4937566934664053767;2021-09;0.12
3386019519917828299;2021-09;0.0
4187591029730357479;2021-09;0.16
6999154286942764669;2021-09;0.34
6999154286942764669;2021-09;0.33
7662578945735335954;2021-09;0.42
2493305884832539159;2021-09;0.1
3592639146446725280;2021-09;0.03
5758033363847724111;2021-09;0.04
5558533999208199371;2021-09;0.05
4950871361132426979;2021-09;0.2
1717812527056208209;2021-09;0.1
1396078312562623766;2021-09;0.01
1951407691087813358;2021-09;0.05
8536031856585966123;2021-09;0.07
2444743522510084109;2021-09;0.07
4641659186059167709;2021-09;0.13
4850722092974676955;2021-09;0.09
4850722092974676955;2021-09;0.2
4850722092974676955;2021-09;0.26666666666666666
4850722092974676955;2021-10;0.25
4850722092974676955;2021-10;0.17
8409181491723988567;2021-09;0.0
8409181491723988567;2021-09;0.0
8409181491723988567;2021-10;0.4
8409181491723988567;2021-10;0.03
1329553496073467331;2021-09;0.075
1329553496073467331;2021-10;0.04
6615694774618628402;2021-09;0.09
6615694774618628402;2021-09;0.04
6615694774618628402;2021-09;0.04
6615694774618628402;2021-09;0.03
8829286411654484379;2021-09;0.01
6964108750473070287;2021-09;0.03
6964108750473070287;2021-09;0.01
6964108750473070287;2021-09;0.15
6964108750473070287;2021-09;0.02
6964108750473070287;2021-09;0.0
6964108750473070287;2021-09;0.01
6964108750473070287;2021-09;0.02
6964108750473070287;2021-09;0.02
6964108750473070287;2021-09;0.0
6964108750473070287;2021-09;0.03
6964108750473070287;2021-09;0.01
6964108750473070287;2021-09;0.01
6964108750473070287;2021-09;0.16
6964108750473070287;2021-09;0.06
6964108750473070287;2021-09;0.02
6964108750473070287;2021-09;0.04
6964108750473070287;2021-09;0.03
6964108750473070287;2021-09;0.04
6964108750473070287;2021-09;0.06
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.18
6964108750473070287;2021-10;0.05
6964108750473070287;2021-10;0.03
6964108750473070287;2021-10;0.02
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.04
6964108750473070287;2021-10;0.02
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.03
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.01
6964108750473070287;2021-10;0.0
6964108750473070287;2021-10;0.06
6964108750473070287;2021-10;0.23
6964108750473070287;2021-10;0.23
6964108750473070287;2021-10;0.23
3960251564708868781;2021-09;0.003333333333333333
3960251564708868781;2021-09;0.07333333333333333
3960251564708868781;2021-09;0.09333333333333334
3960251564708868781;2021-10;0.09
1000372849175668062;2021-09;0.058499999999999996
1000372849175668062;2021-10;0.025
1000372849175668062;2021-10;0.01
1308019675417057675;2021-09;0.125
1308019675417057675;2021-09;0.09
1308019675417057675;2021-10;0.01
1308019675417057675;2021-10;0.0
1308019675417057675;2021-10;0.02
4714214581184951490;2021-09;0.0
4714214581184951490;2021-09;0.02
4714214581184951490;2021-09;0.05
4714214581184951490;2021-10;0.26
2634859679238614382;2021-09;0.03
2634859679238614382;2021-09;0.03
2634859679238614382;2021-09;0.02
2634859679238614382;2021-09;0.02
2634859679238614382;2021-09;0.02
2634859679238614382;2021-10;0.01
2634859679238614382;2021-10;0.14
459290606780222306;2021-09;0.3
459290606780222306;2021-09;0.3
459290606780222306;2021-09;0.29
459290606780222306;2021-09;0.26
459290606780222306;2021-09;0.25
459290606780222306;2021-09;0.11
459290606780222306;2021-09;0.23
459290606780222306;2021-09;0.25
459290606780222306;2021-09;0.26
459290606780222306;2021-10;0.03
459290606780222306;2021-10;0.09
459290606780222306;2021-10;0.04
459290606780222306;2021-10;0.02
459290606780222306;2021-10;0.05
459290606780222306;2021-10;0.02
7708030042671632236;2021-09;0.08
7708030042671632236;2021-09;0.07
6145308913889808258;2021-09;0.07
6145308913889808258;2021-09;0.05
3137879241768961145;2021-09;0.0
3137879241768961145;2021-09;0.02
3137879241768961145;2021-10;0.055
8919892162361650175;2021-09;0.01
8919892162361650175;2021-09;0.07
8919892162361650175;2021-10;0.15
8919892162361650175;2021-10;0.07
8919892162361650175;2021-10;0.09
8919892162361650175;2021-10;0.15
7141263195360679278;2021-09;0.08
7141263195360679278;2021-09;0.05
7141263195360679278;2021-09;0.01
7141263195360679278;2021-09;0.01
7141263195360679278;2021-10;0.01
7141263195360679278;2021-10;0.02
3285246914299291124;2021-09;0.0
3285246914299291124;2021-09;0.05
3285246914299291124;2021-09;0.0
3285246914299291124;2021-09;0.06
3285246914299291124;2021-09;0.07
3285246914299291124;2021-10;0.11
3285246914299291124;2021-10;0.05
7910340581026492945;2021-09;0.04
7910340581026492945;2021-10;0.06
7910340581026492945;2021-10;0.03
7910340581026492945;2021-10;0.05
7268895973869107930;2021-09;0.06
7268895973869107930;2021-09;0.07
7268895973869107930;2021-09;0.04
7268895973869107930;2021-09;0.08
7268895973869107930;2021-09;0.02
7268895973869107930;2021-10;0.01
7268895973869107930;2021-10;0.01
7268895973869107930;2021-10;0.0
274692171162531764;2021-09;0.11
274692171162531764;2021-09;0.09
274692171162531764;2021-09;0.13
274692171162531764;2021-09;0.15
274692171162531764;2021-09;0.13
274692171162531764;2021-10;0.08
274692171162531764;2021-10;0.04
274692171162531764;2021-10;0.08
274692171162531764;2021-10;0.13
274692171162531764;2021-10;0.07
7686361238195690925;2021-09;0.08
7686361238195690925;2021-10;0.17
7686361238195690925;2021-10;0.29
7686361238195690925;2021-10;0.15
7686361238195690925;2021-10;0.18
5888474320320735000;2021-09;0.01
5888474320320735000;2021-09;0.15
5888474320320735000;2021-09;0.01
5888474320320735000;2021-09;0.03
5888474320320735000;2021-10;0.06
5888474320320735000;2021-10;0.015
5888474320320735000;2021-10;0.04
4045739494965095560;2021-09;0.0
4045739494965095560;2021-09;0.11
4045739494965095560;2021-09;0.06
4045739494965095560;2021-09;0.11
4045739494965095560;2021-09;0.11
4045739494965095560;2021-09;0.07
4045739494965095560;2021-09;0.03
4045739494965095560;2021-09;0.13
4045739494965095560;2021-09;0.13
4045739494965095560;2021-09;0.13
4045739494965095560;2021-09;0.07
4045739494965095560;2021-09;0.02
4045739494965095560;2021-09;0.08
4045739494965095560;2021-09;0.03
4045739494965095560;2021-10;0.09
4045739494965095560;2021-10;0.14
4045739494965095560;2021-10;0.0
4045739494965095560;2021-10;0.03
4045739494965095560;2021-10;0.08
4045739494965095560;2021-10;0.08
4045739494965095560;2021-10;0.05
4045739494965095560;2021-10;0.04
8926565682509268383;2021-09;0.15
8926565682509268383;2021-09;0.04
8926565682509268383;2021-09;0.15
8926565682509268383;2021-09;0.06
8926565682509268383;2021-09;0.06
8926565682509268383;2021-10;0.17
8926565682509268383;2021-10;0.15
8926565682509268383;2021-10;0.09
8926565682509268383;2021-10;0.16
8926565682509268383;2021-10;0.16
8926565682509268383;2021-10;0.1
8926565682509268383;2021-10;0.18
8926565682509268383;2021-10;0.16
6858769421191999702;2021-09;0.01
6858769421191999702;2021-09;0.0
6858769421191999702;2021-09;0.04
6858769421191999702;2021-09;0.06
6858769421191999702;2021-09;0.02
3382624494518753363;2021-09;0.07
3382624494518753363;2021-09;0.28
3382624494518753363;2021-09;0.07
3382624494518753363;2021-09;0.05
3382624494518753363;2021-09;0.11
8213533889694327948;2021-09;0.0
8213533889694327948;2021-09;0.02
8213533889694327948;2021-09;0.0
8213533889694327948;2021-09;0.02
8213533889694327948;2021-10;0.28
8213533889694327948;2021-10;0.02
1551531256789550891;2021-09;0.04
1551531256789550891;2021-09;0.04
1551531256789550891;2021-09;0.04
1551531256789550891;2021-09;0.13
1551531256789550891;2021-10;0.08
8939476669690489534;2021-09;0.06
8939476669690489534;2021-09;0.04
8939476669690489534;2021-09;0.06
8939476669690489534;2021-10;0.01
5611787644735474299;2021-09;0.04
5611787644735474299;2021-09;0.04
5611787644735474299;2021-09;0.11
5611787644735474299;2021-09;0.07
5611787644735474299;2021-10;0.1
5611787644735474299;2021-10;0.14
1956406515279457110;2021-09;0.02
1956406515279457110;2021-09;0.06
1956406515279457110;2021-10;0.03
1956406515279457110;2021-10;0.05
984915269987074754;2021-09;0.02
984915269987074754;2021-09;0.12
984915269987074754;2021-09;0.06
984915269987074754;2021-10;0.11
984915269987074754;2021-10;0.2
984915269987074754;2021-10;0.09
984915269987074754;2021-10;0.23
968199235777440720;2021-09;0.03
968199235777440720;2021-09;0.06
968199235777440720;2021-09;0.02
968199235777440720;2021-09;0.04
968199235777440720;2021-09;0.03
968199235777440720;2021-09;0.01
968199235777440720;2021-09;0.03
968199235777440720;2021-10;0.04
968199235777440720;2021-10;0.02
968199235777440720;2021-10;0.02
968199235777440720;2021-10;0.02
8173830874846355280;2021-09;0.0
8173830874846355280;2021-09;0.11
8173830874846355280;2021-09;0.01
8173830874846355280;2021-09;0.14
8173830874846355280;2021-09;0.14
8173830874846355280;2021-09;0.05
8173830874846355280;2021-09;0.11
8173830874846355280;2021-09;0.0
8173830874846355280;2021-09;0.03
8173830874846355280;2021-09;0.1
8173830874846355280;2021-10;0.05
8173830874846355280;2021-10;0.06
8173830874846355280;2021-10;0.06
8173830874846355280;2021-10;0.07
8173830874846355280;2021-10;0.17
8173830874846355280;2021-10;0.12
8173830874846355280;2021-10;0.16
8173830874846355280;2021-10;0.17
8173830874846355280;2021-10;0.29
8173830874846355280;2021-10;0.18
8173830874846355280;2021-10;0.15
8173830874846355280;2021-10;0.01
8173830874846355280;2021-10;0.19
8173830874846355280;2021-10;0.07
3634047863995720708;2021-09;0.02
3634047863995720708;2021-09;0.02
3634047863995720708;2021-09;0.025
3634047863995720708;2021-10;0.06
3634047863995720708;2021-10;0.09
3634047863995720708;2021-10;0.05
3634047863995720708;2021-10;0.05
1253437108265925705;2021-09;0.0
1253437108265925705;2021-09;0.01
1253437108265925705;2021-09;0.07
1253437108265925705;2021-09;0.07428571428571429
5373371196946859811;2021-09;0.1
5373371196946859811;2021-09;0.03
5373371196946859811;2021-10;0.09
5373371196946859811;2021-10;0.13
5373371196946859811;2021-10;0.17
5373371196946859811;2021-10;0.0
2493688222671282470;2021-09;0.07
2493688222671282470;2021-09;0.1
2493688222671282470;2021-10;0.07
5481711897502154955;2021-09;0.02
5481711897502154955;2021-09;0.06
5481711897502154955;2021-09;0.03
5481711897502154955;2021-09;0.06
5481711897502154955;2021-10;0.13
3095686599956852697;2021-09;0.1
3095686599956852697;2021-09;0.13
3095686599956852697;2021-09;0.13
3095686599956852697;2021-09;0.09
3095686599956852697;2021-09;0.09
3095686599956852697;2021-09;0.2
3095686599956852697;2021-10;0.05
3095686599956852697;2021-10;0.06
3095686599956852697;2021-10;0.07
6471448246085839373;2021-09;0.03
6471448246085839373;2021-09;0.03
6471448246085839373;2021-09;0.03
6471448246085839373;2021-10;0.04
4018182555897034052;2021-09;0.09
4018182555897034052;2021-09;0.15
4018182555897034052;2021-09;0.11
4018182555897034052;2021-09;0.12
4018182555897034052;2021-10;0.1
4018182555897034052;2021-10;0.07
4018182555897034052;2021-10;0.05
4018182555897034052;2021-10;0.07
4018182555897034052;2021-10;0.04
4863405965754103821;2021-09;0.05
4863405965754103821;2021-09;0.13
4863405965754103821;2021-09;0.04
4863405965754103821;2021-10;0.14
4863405965754103821;2021-10;0.11
4863405965754103821;2021-10;0.15
6617479989097680138;2021-09;0.08
6617479989097680138;2021-09;0.08
6617479989097680138;2021-10;0.33
3140918607946425426;2021-09;0.03
3140918607946425426;2021-09;0.03
3140918607946425426;2021-09;0.05
3140918607946425426;2021-09;0.07
5880041582322293710;2021-09;0.08
5880041582322293710;2021-09;0.01
5880041582322293710;2021-09;0.08
5880041582322293710;2021-09;0.01
5880041582322293710;2021-09;0.01
5880041582322293710;2021-09;0.03
5880041582322293710;2021-10;0.06
5880041582322293710;2021-10;0.05
9184785003280841216;2021-09;0.05
9184785003280841216;2021-09;0.03
9184785003280841216;2021-09;0.0
9184785003280841216;2021-09;0.01
9184785003280841216;2021-09;0.02
9184785003280841216;2021-09;0.05
9184785003280841216;2021-10;0.02
9184785003280841216;2021-10;0.0
3281617395243454427;2021-09;0.06
3281617395243454427;2021-09;0.08
6053752047545474051;2021-09;0.09
6053752047545474051;2021-09;0.09
6053752047545474051;2021-09;0.02
6053752047545474051;2021-09;0.11
6053752047545474051;2021-09;0.04
6053752047545474051;2021-10;0.1
6053752047545474051;2021-10;0.0
6053752047545474051;2021-10;0.08
6053752047545474051;2021-10;0.04
6053752047545474051;2021-10;0.15
6053752047545474051;2021-10;0.03
6053752047545474051;2021-10;0.09
6053752047545474051;2021-10;0.01
6053752047545474051;2021-10;0.04
6053752047545474051;2021-10;0.1
6053752047545474051;2021-10;0.03
5714540197488862003;2021-09;0.07
5714540197488862003;2021-09;0.15
5714540197488862003;2021-10;0.13
7751080728852739823;2021-09;0.06
7751080728852739823;2021-09;0.06
7751080728852739823;2021-10;0.1
7751080728852739823;2021-10;0.04
7751080728852739823;2021-10;0.08
7751080728852739823;2021-10;0.06
7751080728852739823;2021-10;0.11
7751080728852739823;2021-10;0.11
7751080728852739823;2021-10;0.01
7751080728852739823;2021-10;0.03
1788369195969129749;2021-09;0.0
1788369195969129749;2021-09;0.1
1788369195969129749;2021-10;0.09
1708019696828098378;2021-09;0.02
1708019696828098378;2021-09;0.04
1708019696828098378;2021-09;0.02
1708019696828098378;2021-09;0.03
1708019696828098378;2021-09;0.02
1708019696828098378;2021-10;0.36
1708019696828098378;2021-10;0.02
1708019696828098378;2021-10;0.07
819552547620904652;2021-09;0.54
819552547620904652;2021-09;0.13
819552547620904652;2021-10;0.16
819552547620904652;2021-10;0.12
819552547620904652;2021-10;0.16
819552547620904652;2021-10;0.05
1192810733461560329;2021-09;0.07
1192810733461560329;2021-09;0.0
5430917218683822543;2021-09;0.03
5430917218683822543;2021-09;0.08
5430917218683822543;2021-10;0.01
2451708306555441014;2021-09;0.0
2451708306555441014;2021-09;0.03
2451708306555441014;2021-09;0.0
2451708306555441014;2021-09;0.0
2451708306555441014;2021-10;0.07
5487870288449327165;2021-09;0.08
8529899700094903171;2021-09;0.08
8529899700094903171;2021-09;0.07
8529899700094903171;2021-09;0.01
8529899700094903171;2021-09;0.03
8529899700094903171;2021-09;0.09
8529899700094903171;2021-09;0.08
8529899700094903171;2021-09;0.02
8529899700094903171;2021-09;0.02
8529899700094903171;2021-09;0.02
8529899700094903171;2021-09;0.05
8529899700094903171;2021-09;0.04
8529899700094903171;2021-09;0.04
8529899700094903171;2021-09;0.04
8529899700094903171;2021-09;0.07
8529899700094903171;2021-09;0.09
8529899700094903171;2021-10;0.01
8529899700094903171;2021-10;0.01
8529899700094903171;2021-10;0.03
8529899700094903171;2021-10;0.02
8529899700094903171;2021-10;0.02
8529899700094903171;2021-10;0.02
8529899700094903171;2021-10;0.05
8529899700094903171;2021-10;0.07
8529899700094903171;2021-10;0.13
8529899700094903171;2021-10;0.16
660382477567765256;2021-09;0.09
660382477567765256;2021-09;0.145
660382477567765256;2021-09;0.16
660382477567765256;2021-10;0.0
660382477567765256;2021-10;0.0
7325545718770538459;2021-09;0.02
7325545718770538459;2021-09;0.03
7325545718770538459;2021-09;0.06
7325545718770538459;2021-09;0.05
7325545718770538459;2021-09;0.11
7325545718770538459;2021-09;0.06
7325545718770538459;2021-09;0.11
7325545718770538459;2021-09;0.05
7325545718770538459;2021-09;0.02
7325545718770538459;2021-10;0.13
7325545718770538459;2021-10;0.15
7325545718770538459;2021-10;0.07
7325545718770538459;2021-10;0.13
7325545718770538459;2021-10;0.04
7325545718770538459;2021-10;0.11
7325545718770538459;2021-10;0.09
7992317448197179816;2021-09;0.12
7992317448197179816;2021-10;0.085
7992317448197179816;2021-10;0.105
7992317448197179816;2021-10;0.16
1533755281771668509;2021-09;0.19
1533755281771668509;2021-09;0.16
1533755281771668509;2021-10;0.09
4495596792165551705;2021-09;0.04
4495596792165551705;2021-10;0.03
2407532237672094312;2021-09;0.08
2407532237672094312;2021-09;0.07
2407532237672094312;2021-09;0.03
2407532237672094312;2021-09;0.02
2407532237672094312;2021-10;0.03
2407532237672094312;2021-10;0.09
2407532237672094312;2021-10;0.34
2407532237672094312;2021-10;0.09
4850936440093751199;2021-09;0.07
4850936440093751199;2021-09;0.06
4850936440093751199;2021-09;0.02
4850936440093751199;2021-09;0.03
4850936440093751199;2021-09;0.13
4850936440093751199;2021-09;0.02
4850936440093751199;2021-10;0.25
4850936440093751199;2021-10;0.04
4850936440093751199;2021-10;0.16
4850936440093751199;2021-10;0.02
7770458886439606839;2021-09;0.15
7770458886439606839;2021-09;0.15
7770458886439606839;2021-09;0.15
7770458886439606839;2021-09;0.12
7770458886439606839;2021-09;0.1
7770458886439606839;2021-09;0.09
7770458886439606839;2021-10;0.13
7770458886439606839;2021-10;0.03
2346482557594782345;2021-09;0.08
2346482557594782345;2021-09;0.09
2346482557594782345;2021-09;0.08
2346482557594782345;2021-09;0.05
2346482557594782345;2021-09;0.08
2346482557594782345;2021-09;0.05
2346482557594782345;2021-10;0.08
2346482557594782345;2021-10;0.05
2346482557594782345;2021-10;0.11
2346482557594782345;2021-10;0.1
2346482557594782345;2021-10;0.07
2346482557594782345;2021-10;0.02
2346482557594782345;2021-10;0.08
3454481508285917519;2021-09;0.11
3454481508285917519;2021-09;0.11
3454481508285917519;2021-09;0.1
5162636608292907782;2021-09;0.02
5162636608292907782;2021-09;0.02
5162636608292907782;2021-09;0.13
5162636608292907782;2021-09;0.2
5162636608292907782;2021-10;0.0
5162636608292907782;2021-10;0.14
6916556752218696485;2021-09;0.01
6916556752218696485;2021-09;0.08
6916556752218696485;2021-09;0.08
6916556752218696485;2021-09;0.08
6916556752218696485;2021-09;0.07
6916556752218696485;2021-10;0.01
6916556752218696485;2021-10;0.07
6916556752218696485;2021-10;0.02
6916556752218696485;2021-10;0.0
6916556752218696485;2021-10;0.11
6916556752218696485;2021-10;0.04
8552039412779393821;2021-09;0.19
8350724667410677464;2021-09;0.07
8350724667410677464;2021-09;0.05
8350724667410677464;2021-09;0.06
8350724667410677464;2021-09;0.05
8350724667410677464;2021-10;0.31
5613825020130267729;2021-09;0.01
5613825020130267729;2021-09;0.02
5613825020130267729;2021-10;0.28
5613825020130267729;2021-10;0.26
5613825020130267729;2021-10;0.11
1477629972594346481;2021-09;0.0
1477629972594346481;2021-09;0.0
1477629972594346481;2021-10;0.0
1543875954928694094;2021-09;0.11
1543875954928694094;2021-09;0.07
1543875954928694094;2021-09;0.0
1543875954928694094;2021-10;0.17
1543875954928694094;2021-10;0.22
4392369075438855735;2021-09;0.1
4392369075438855735;2021-10;0.1
4392369075438855735;2021-10;0.11
8784237149961904;2021-09;0.02
8784237149961904;2021-10;0.06
8784237149961904;2021-10;0.04
5761480994209806499;2021-09;0.02
5761480994209806499;2021-09;0.05
5761480994209806499;2021-09;0.01
5761480994209806499;2021-09;0.06
5761480994209806499;2021-09;0.0
5761480994209806499;2021-09;0.02
5761480994209806499;2021-09;0.02
5761480994209806499;2021-09;0.05
5761480994209806499;2021-09;0.01
5761480994209806499;2021-09;0.06
5761480994209806499;2021-09;0.0
5761480994209806499;2021-09;0.01
5761480994209806499;2021-09;0.0
5761480994209806499;2021-09;0.0
5761480994209806499;2021-09;0.02
5761480994209806499;2021-09;0.03
5761480994209806499;2021-09;0.0
5761480994209806499;2021-09;0.0
5761480994209806499;2021-10;0.02
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.0
5761480994209806499;2021-10;0.05
5761480994209806499;2021-10;0.06
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.09
5761480994209806499;2021-10;0.0
5761480994209806499;2021-10;0.1
5761480994209806499;2021-10;0.04
5761480994209806499;2021-10;0.12
5761480994209806499;2021-10;0.07
5761480994209806499;2021-10;0.04
5761480994209806499;2021-10;0.08
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.03
5761480994209806499;2021-10;0.1
5761480994209806499;2021-10;0.1
5761480994209806499;2021-10;0.07
6582676833651678345;2021-09;0.04
6582676833651678345;2021-09;0.02
6582676833651678345;2021-09;0.1
6582676833651678345;2021-09;0.07
6582676833651678345;2021-09;0.02
6582676833651678345;2021-09;0.09
6582676833651678345;2021-10;0.02
6582676833651678345;2021-10;0.19
6582676833651678345;2021-10;0.0
6582676833651678345;2021-10;0.0
6582676833651678345;2021-10;0.01
7403979270048469991;2021-09;0.015
7403979270048469991;2021-09;0.11
696014079855281037;2021-09;0.08
696014079855281037;2021-09;0.03666666666666667
696014079855281037;2021-09;0.08
696014079855281037;2021-10;0.08
696014079855281037;2021-10;0.01
696014079855281037;2021-10;0.08
696014079855281037;2021-10;0.07
696014079855281037;2021-10;0.03
1156053485989336481;2021-09;0.12
1156053485989336481;2021-09;0.065
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.11
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.21
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.1
1156053485989336481;2021-09;0.1
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.21
1156053485989336481;2021-09;0.11
1156053485989336481;2021-09;0.21
1156053485989336481;2021-09;0.04
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.01
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.02
1156053485989336481;2021-09;0.03
1156053485989336481;2021-09;0.02
1156053485989336481;2021-09;0.07
1156053485989336481;2021-09;0.12
1156053485989336481;2021-09;0.1
1156053485989336481;2021-09;0.07
1156053485989336481;2021-09;0.06
1156053485989336481;2021-09;0.21
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.1
1156053485989336481;2021-09;0.02
1156053485989336481;2021-09;0.125
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.09
1156053485989336481;2021-09;0.13
1156053485989336481;2021-09;0.14
1156053485989336481;2021-09;0.09
1156053485989336481;2021-09;0.07
1156053485989336481;2021-09;0.07
1156053485989336481;2021-10;0.33
1156053485989336481;2021-10;0.04
1156053485989336481;2021-10;0.22
1156053485989336481;2021-10;0.33
1156053485989336481;2021-10;0.23
1156053485989336481;2021-10;0.05
1156053485989336481;2021-10;0.04
1156053485989336481;2021-10;0.15
1156053485989336481;2021-10;0.15
1156053485989336481;2021-10;0.27
1156053485989336481;2021-10;0.25
1156053485989336481;2021-10;0.15
1156053485989336481;2021-10;0.14
1156053485989336481;2021-10;0.06
1156053485989336481;2021-10;0.13
1156053485989336481;2021-10;0.02
1156053485989336481;2021-10;0.0
1156053485989336481;2021-10;0.09
1156053485989336481;2021-10;0.14
1156053485989336481;2021-10;0.02
1156053485989336481;2021-10;0.13
1156053485989336481;2021-10;0.0
1156053485989336481;2021-10;0.07
1156053485989336481;2021-10;0.04
1156053485989336481;2021-10;0.1
1156053485989336481;2021-10;0.12
1156053485989336481;2021-10;0.08
1156053485989336481;2021-10;0.15
1156053485989336481;2021-10;0.15
7613717984547031729;2021-09;0.0
7613717984547031729;2021-09;0.11
7613717984547031729;2021-10;0.07
7613717984547031729;2021-10;0.1
5082813456193598086;2021-09;0.02
5082813456193598086;2021-10;0.02
5082813456193598086;2021-10;0.02
4235078665660987689;2021-09;0.04
4235078665660987689;2021-09;0.11
4235078665660987689;2021-09;0.2
4235078665660987689;2021-09;0.14
4235078665660987689;2021-10;0.04
4235078665660987689;2021-10;0.01
4235078665660987689;2021-10;0.01
5462970244186515758;2021-09;0.01
5462970244186515758;2021-09;0.02
5462970244186515758;2021-09;0.11
5462970244186515758;2021-09;0.1
5462970244186515758;2021-09;0.01
5462970244186515758;2021-10;0.05
5462970244186515758;2021-10;0.03
5462970244186515758;2021-10;0.16
5462970244186515758;2021-10;0.02
5462970244186515758;2021-10;0.03
5462970244186515758;2021-10;0.05
5462970244186515758;2021-10;0.02
1343530446996409207;2021-09;0.03
1343530446996409207;2021-09;0.12
1343530446996409207;2021-09;0.03
1343530446996409207;2021-10;0.05
1044568737046072781;2021-09;0.11
1044568737046072781;2021-09;0.06
1044568737046072781;2021-09;0.02
1044568737046072781;2021-10;0.03
7707459425750676368;2021-09;0.18
7707459425750676368;2021-09;0.56
7707459425750676368;2021-09;0.18
7707459425750676368;2021-10;0.05
7707459425750676368;2021-10;0.12
761746217261797478;2021-09;0.03
761746217261797478;2021-09;0.18
761746217261797478;2021-10;0.06
761746217261797478;2021-10;0.06
1366416810235233769;2021-09;0.04
1366416810235233769;2021-09;0.02
1366416810235233769;2021-10;0.11
4980232475645447238;2021-09;0.02
4980232475645447238;2021-10;0.08
2870813069335519467;2021-09;0.13
7269781193318890653;2021-09;0.11
7269781193318890653;2021-10;0.07
7269781193318890653;2021-10;0.02
7269781193318890653;2021-10;0.05
9099218788416728596;2021-09;0.37
9099218788416728596;2021-10;0.49
2532435113844289043;2021-09;0.13
2532435113844289043;2021-09;0.09
2532435113844289043;2021-09;0.03
2532435113844289043;2021-09;0.09
2532435113844289043;2021-09;0.06
2532435113844289043;2021-09;0.02
2532435113844289043;2021-09;0.1
2532435113844289043;2021-09;0.09
2532435113844289043;2021-10;0.13
2532435113844289043;2021-10;0.14
2532435113844289043;2021-10;0.09
2532435113844289043;2021-10;0.09
2532435113844289043;2021-10;0.13
2532435113844289043;2021-10;0.12
2532435113844289043;2021-10;0.12
7815839878620843192;2021-09;0.11
7815839878620843192;2021-10;0.09
3592461881055047578;2021-09;0.09
3592461881055047578;2021-10;0.23
107343823625119033;2021-09;0.11
107343823625119033;2021-09;0.11
107343823625119033;2021-09;0.14
107343823625119033;2021-09;0.18
107343823625119033;2021-10;0.02
4762256864594914240;2021-09;0.06
4762256864594914240;2021-09;0.0
4762256864594914240;2021-10;0.29
2083323809219952960;2021-09;0.09
2083323809219952960;2021-09;0.07
2083323809219952960;2021-09;0.11
2083323809219952960;2021-09;0.11
2083323809219952960;2021-09;0.11
2083323809219952960;2021-09;0.09
2083323809219952960;2021-09;0.12
2083323809219952960;2021-09;0.12
2083323809219952960;2021-09;0.12
2083323809219952960;2021-09;0.04
2083323809219952960;2021-09;0.03
2083323809219952960;2021-10;0.03
2083323809219952960;2021-10;0.01
2083323809219952960;2021-10;0.04
2083323809219952960;2021-10;0.02
2083323809219952960;2021-10;0.02
2083323809219952960;2021-10;0.01
2083323809219952960;2021-10;0.02
2083323809219952960;2021-10;0.01
2083323809219952960;2021-10;0.01
8901696535927078963;2021-09;0.0
8901696535927078963;2021-09;0.01
8901696535927078963;2021-09;0.09
8901696535927078963;2021-10;0.06
8901696535927078963;2021-10;0.11
8901696535927078963;2021-10;0.17
8901696535927078963;2021-10;0.14
